Mkt_Ccode_AA,Mkt_Ccode_AS,Mkt_Ccode_B6,Mkt_Ccode_DL,Mkt_Ccode_F9,Mkt_Ccode_G4,Mkt_Ccode_HA,Mkt_Ccode_NK,Mkt_Ccode_UA,Mkt_Ccode_VX,Mkt_Ccode_WN,Dep_Airport_ABE,Dep_Airport_ABI,Dep_Airport_ABQ,Dep_Airport_ABR,Dep_Airport_ABY,Dep_Airport_ACK,Dep_Airport_ACT,Dep_Airport_ACV,Dep_Airport_ACY,Dep_Airport_ADK,Dep_Airport_ADQ,Dep_Airport_AEX,Dep_Airport_AGS,Dep_Airport_AKN,Dep_Airport_ALB,Dep_Airport_ALO,Dep_Airport_ALW,Dep_Airport_AMA,Dep_Airport_ANC,Dep_Airport_APN,Dep_Airport_ART,Dep_Airport_ASE,Dep_Airport_ATL,Dep_Airport_ATW,Dep_Airport_ATY,Dep_Airport_AUS,Dep_Airport_AVL,Dep_Airport_AVP,Dep_Airport_AZA,Dep_Airport_AZO,Dep_Airport_BDL,Dep_Airport_BET,Dep_Airport_BFF,Dep_Airport_BFL,Dep_Airport_BFM,Dep_Airport_BGM,Dep_Airport_BGR,Dep_Airport_BHM,Dep_Airport_BIL,Dep_Airport_BIS,Dep_Airport_BJI,Dep_Airport_BKG,Dep_Airport_BLI,Dep_Airport_BLV,Dep_Airport_BMI,Dep_Airport_BNA,Dep_Airport_BOI,Dep_Airport_BOS,Dep_Airport_BPT,Dep_Airport_BQK,Dep_Airport_BQN,Dep_Airport_BRD,Dep_Airport_BRO,Dep_Airport_BRW,Dep_Airport_BTM,Dep_Airport_BTR,Dep_Airport_BTV,Dep_Airport_BUF,Dep_Airport_BUR,Dep_Airport_BWI,Dep_Airport_BZN,Dep_Airport_CAE,Dep_Airport_CAK,Dep_Airport_CDC,Dep_Airport_CDV,Dep_Airport_CGI,Dep_Airport_CHA,Dep_Airport_CHO,Dep_Airport_CHS,Dep_Airport_CID,Dep_Airport_CIU,Dep_Airport_CKB,Dep_Airport_CLE,Dep_Airport_CLL,Dep_Airport_CLT,Dep_Airport_CMH,Dep_Airport_CMI,Dep_Airport_CMX,Dep_Airport_CNY,Dep_Airport_COD,Dep_Airport_COS,Dep_Airport_COU,Dep_Airport_CPR,Dep_Airport_CRP,Dep_Airport_CRW,Dep_Airport_CSG,Dep_Airport_CVG,Dep_Airport_CWA,Dep_Airport_CYS,Dep_Airport_DAB,Dep_Airport_DAL,Dep_Airport_DAY,Dep_Airport_DBQ,Dep_Airport_DCA,Dep_Airport_DEN,Dep_Airport_DFW,Dep_Airport_DHN,Dep_Airport_DIK,Dep_Airport_DLG,Dep_Airport_DLH,Dep_Airport_DRO,Dep_Airport_DRT,Dep_Airport_DSM,Dep_Airport_DTW,Dep_Airport_DUT,Dep_Airport_DVL,Dep_Airport_EAR,Dep_Airport_EAT,Dep_Airport_EAU,Dep_Airport_ECP,Dep_Airport_EGE,Dep_Airport_EKO,Dep_Airport_ELM,Dep_Airport_ELP,Dep_Airport_ERI,Dep_Airport_ESC,Dep_Airport_EUG,Dep_Airport_EVV,Dep_Airport_EWN,Dep_Airport_EWR,Dep_Airport_EYW,Dep_Airport_FAI,Dep_Airport_FAR,Dep_Airport_FAT,Dep_Airport_FAY,Dep_Airport_FCA,Dep_Airport_FLG,Dep_Airport_FLL,Dep_Airport_FLO,Dep_Airport_FNT,Dep_Airport_FSD,Dep_Airport_FSM,Dep_Airport_FWA,Dep_Airport_GCC,Dep_Airport_GCK,Dep_Airport_GEG,Dep_Airport_GFK,Dep_Airport_GGG,Dep_Airport_GJT,Dep_Airport_GNV,Dep_Airport_GPT,Dep_Airport_GRB,Dep_Airport_GRI,Dep_Airport_GRK,Dep_Airport_GRR,Dep_Airport_GSO,Dep_Airport_GSP,Dep_Airport_GST,Dep_Airport_GTF,Dep_Airport_GTR,Dep_Airport_GUC,Dep_Airport_GUM,Dep_Airport_HDN,Dep_Airport_HGR,Dep_Airport_HHH,Dep_Airport_HIB,Dep_Airport_HLN,Dep_Airport_HNL,Dep_Airport_HOB,Dep_Airport_HOU,Dep_Airport_HPN,Dep_Airport_HRL,Dep_Airport_HSV,Dep_Airport_HTS,Dep_Airport_HVN,Dep_Airport_HYA,Dep_Airport_HYS,Dep_Airport_IAD,Dep_Airport_IAG,Dep_Airport_IAH,Dep_Airport_ICT,Dep_Airport_IDA,Dep_Airport_IFP,Dep_Airport_ILM,Dep_Airport_IMT,Dep_Airport_IND,Dep_Airport_INL,Dep_Airport_IPT,Dep_Airport_ISN,Dep_Airport_ISP,Dep_Airport_ITH,Dep_Airport_ITO,Dep_Airport_JAC,Dep_Airport_JAN,Dep_Airport_JAX,Dep_Airport_JFK,Dep_Airport_JHM,Dep_Airport_JLN,Dep_Airport_JMS,Dep_Airport_JNU,Dep_Airport_KOA,Dep_Airport_KTN,Dep_Airport_LAN,Dep_Airport_LAR,Dep_Airport_LAS,Dep_Airport_LAW,Dep_Airport_LAX,Dep_Airport_LBB,Dep_Airport_LBE,Dep_Airport_LBF,Dep_Airport_LBL,Dep_Airport_LCH,Dep_Airport_LCK,Dep_Airport_LEX,Dep_Airport_LFT,Dep_Airport_LGA,Dep_Airport_LGB,Dep_Airport_LIH,Dep_Airport_LIT,Dep_Airport_LNK,Dep_Airport_LNY,Dep_Airport_LRD,Dep_Airport_LSE,Dep_Airport_LWB,Dep_Airport_LWS,Dep_Airport_LYH,Dep_Airport_MAF,Dep_Airport_MBS,Dep_Airport_MCI,Dep_Airport_MCO,Dep_Airport_MDT,Dep_Airport_MDW,Dep_Airport_MEI,Dep_Airport_MEM,Dep_Airport_MFE,Dep_Airport_MFR,Dep_Airport_MGM,Dep_Airport_MHK,Dep_Airport_MHT,Dep_Airport_MIA,Dep_Airport_MKE,Dep_Airport_MKG,Dep_Airport_MKK,Dep_Airport_MLB,Dep_Airport_MLI,Dep_Airport_MLU,Dep_Airport_MMH,Dep_Airport_MOB,Dep_Airport_MOT,Dep_Airport_MQT,Dep_Airport_MRY,Dep_Airport_MSN,Dep_Airport_MSO,Dep_Airport_MSP,Dep_Airport_MSY,Dep_Airport_MTJ,Dep_Airport_MVY,Dep_Airport_MYR,Dep_Airport_OAJ,Dep_Airport_OAK,Dep_Airport_OGD,Dep_Airport_OGG,Dep_Airport_OGS,Dep_Airport_OKC,Dep_Airport_OMA,Dep_Airport_OME,Dep_Airport_ONT,Dep_Airport_ORD,Dep_Airport_ORF,Dep_Airport_ORH,Dep_Airport_OTH,Dep_Airport_OTZ,Dep_Airport_OWB,Dep_Airport_PAE,Dep_Airport_PAH,Dep_Airport_PBG,Dep_Airport_PBI,Dep_Airport_PDX,Dep_Airport_PGD,Dep_Airport_PGV,Dep_Airport_PHF,Dep_Airport_PHL,Dep_Airport_PHX,Dep_Airport_PIA,Dep_Airport_PIB,Dep_Airport_PIE,Dep_Airport_PIH,Dep_Airport_PIR,Dep_Airport_PIT,Dep_Airport_PLN,Dep_Airport_PNS,Dep_Airport_PPG,Dep_Airport_PQI,Dep_Airport_PRC,Dep_Airport_PSC,Dep_Airport_PSE,Dep_Airport_PSG,Dep_Airport_PSM,Dep_Airport_PSP,Dep_Airport_PUB,Dep_Airport_PUW,Dep_Airport_PVD,Dep_Airport_PVU,Dep_Airport_PWM,Dep_Airport_RAP,Dep_Airport_RDD,Dep_Airport_RDM,Dep_Airport_RDU,Dep_Airport_RFD,Dep_Airport_RHI,Dep_Airport_RIC,Dep_Airport_RKS,Dep_Airport_RNO,Dep_Airport_ROA,Dep_Airport_ROC,Dep_Airport_ROP,Dep_Airport_ROW,Dep_Airport_RST,Dep_Airport_RSW,Dep_Airport_SAF,Dep_Airport_SAN,Dep_Airport_SAT,Dep_Airport_SAV,Dep_Airport_SBA,Dep_Airport_SBN,Dep_Airport_SBP,Dep_Airport_SBY,Dep_Airport_SCC,Dep_Airport_SCE,Dep_Airport_SCK,Dep_Airport_SDF,Dep_Airport_SEA,Dep_Airport_SFB,Dep_Airport_SFO,Dep_Airport_SGF,Dep_Airport_SGU,Dep_Airport_SHD,Dep_Airport_SHV,Dep_Airport_SIT,Dep_Airport_SJC,Dep_Airport_SJT,Dep_Airport_SJU,Dep_Airport_SLC,Dep_Airport_SLN,Dep_Airport_SMF,Dep_Airport_SMX,Dep_Airport_SNA,Dep_Airport_SPI,Dep_Airport_SPN,Dep_Airport_SPS,Dep_Airport_SRQ,Dep_Airport_STC,Dep_Airport_STL,Dep_Airport_STS,Dep_Airport_STT,Dep_Airport_STX,Dep_Airport_SUN,Dep_Airport_SUX,Dep_Airport_SWF,Dep_Airport_SWO,Dep_Airport_SYR,Dep_Airport_TLH,Dep_Airport_TOL,Dep_Airport_TPA,Dep_Airport_TRI,Dep_Airport_TTN,Dep_Airport_TUL,Dep_Airport_TUS,Dep_Airport_TVC,Dep_Airport_TWF,Dep_Airport_TXK,Dep_Airport_TYR,Dep_Airport_TYS,Dep_Airport_UIN,Dep_Airport_USA,Dep_Airport_VEL,Dep_Airport_VLD,Dep_Airport_VPS,Dep_Airport_WRG,Dep_Airport_WYS,Dep_Airport_XNA,Dep_Airport_XWA,Dep_Airport_YAK,Dep_Airport_YKM,Dep_Airport_YNG,Dep_Airport_YUM,Arr_Airport_ABE,Arr_Airport_ABI,Arr_Airport_ABQ,Arr_Airport_ABR,Arr_Airport_ABY,Arr_Airport_ACK,Arr_Airport_ACT,Arr_Airport_ACV,Arr_Airport_ACY,Arr_Airport_ADK,Arr_Airport_ADQ,Arr_Airport_AEX,Arr_Airport_AGS,Arr_Airport_AKN,Arr_Airport_ALB,Arr_Airport_ALO,Arr_Airport_ALW,Arr_Airport_AMA,Arr_Airport_ANC,Arr_Airport_APN,Arr_Airport_ART,Arr_Airport_ASE,Arr_Airport_ATL,Arr_Airport_ATW,Arr_Airport_ATY,Arr_Airport_AUS,Arr_Airport_AVL,Arr_Airport_AVP,Arr_Airport_AZA,Arr_Airport_AZO,Arr_Airport_BDL,Arr_Airport_BET,Arr_Airport_BFF,Arr_Airport_BFL,Arr_Airport_BFM,Arr_Airport_BGM,Arr_Airport_BGR,Arr_Airport_BHM,Arr_Airport_BIL,Arr_Airport_BIS,Arr_Airport_BJI,Arr_Airport_BKG,Arr_Airport_BLI,Arr_Airport_BLV,Arr_Airport_BMI,Arr_Airport_BNA,Arr_Airport_BOI,Arr_Airport_BOS,Arr_Airport_BPT,Arr_Airport_BQK,Arr_Airport_BQN,Arr_Airport_BRD,Arr_Airport_BRO,Arr_Airport_BRW,Arr_Airport_BTM,Arr_Airport_BTR,Arr_Airport_BTV,Arr_Airport_BUF,Arr_Airport_BUR,Arr_Airport_BWI,Arr_Airport_BZN,Arr_Airport_CAE,Arr_Airport_CAK,Arr_Airport_CDC,Arr_Airport_CDV,Arr_Airport_CGI,Arr_Airport_CHA,Arr_Airport_CHO,Arr_Airport_CHS,Arr_Airport_CID,Arr_Airport_CIU,Arr_Airport_CKB,Arr_Airport_CLE,Arr_Airport_CLL,Arr_Airport_CLT,Arr_Airport_CMH,Arr_Airport_CMI,Arr_Airport_CMX,Arr_Airport_CNY,Arr_Airport_COD,Arr_Airport_COS,Arr_Airport_COU,Arr_Airport_CPR,Arr_Airport_CRP,Arr_Airport_CRW,Arr_Airport_CSG,Arr_Airport_CVG,Arr_Airport_CWA,Arr_Airport_CYS,Arr_Airport_DAB,Arr_Airport_DAL,Arr_Airport_DAY,Arr_Airport_DBQ,Arr_Airport_DCA,Arr_Airport_DEN,Arr_Airport_DFW,Arr_Airport_DHN,Arr_Airport_DIK,Arr_Airport_DLG,Arr_Airport_DLH,Arr_Airport_DRO,Arr_Airport_DRT,Arr_Airport_DSM,Arr_Airport_DTW,Arr_Airport_DUT,Arr_Airport_DVL,Arr_Airport_EAR,Arr_Airport_EAT,Arr_Airport_EAU,Arr_Airport_ECP,Arr_Airport_EGE,Arr_Airport_EKO,Arr_Airport_ELM,Arr_Airport_ELP,Arr_Airport_ERI,Arr_Airport_ESC,Arr_Airport_EUG,Arr_Airport_EVV,Arr_Airport_EWN,Arr_Airport_EWR,Arr_Airport_EYW,Arr_Airport_FAI,Arr_Airport_FAR,Arr_Airport_FAT,Arr_Airport_FAY,Arr_Airport_FCA,Arr_Airport_FLG,Arr_Airport_FLL,Arr_Airport_FLO,Arr_Airport_FNT,Arr_Airport_FSD,Arr_Airport_FSM,Arr_Airport_FWA,Arr_Airport_GCC,Arr_Airport_GCK,Arr_Airport_GEG,Arr_Airport_GFK,Arr_Airport_GGG,Arr_Airport_GJT,Arr_Airport_GNV,Arr_Airport_GPT,Arr_Airport_GRB,Arr_Airport_GRI,Arr_Airport_GRK,Arr_Airport_GRR,Arr_Airport_GSO,Arr_Airport_GSP,Arr_Airport_GST,Arr_Airport_GTF,Arr_Airport_GTR,Arr_Airport_GUC,Arr_Airport_GUM,Arr_Airport_HDN,Arr_Airport_HGR,Arr_Airport_HHH,Arr_Airport_HIB,Arr_Airport_HLN,Arr_Airport_HNL,Arr_Airport_HOB,Arr_Airport_HOU,Arr_Airport_HPN,Arr_Airport_HRL,Arr_Airport_HSV,Arr_Airport_HTS,Arr_Airport_HVN,Arr_Airport_HYA,Arr_Airport_HYS,Arr_Airport_IAD,Arr_Airport_IAG,Arr_Airport_IAH,Arr_Airport_ICT,Arr_Airport_IDA,Arr_Airport_IFP,Arr_Airport_ILM,Arr_Airport_IMT,Arr_Airport_IND,Arr_Airport_INL,Arr_Airport_IPT,Arr_Airport_ISN,Arr_Airport_ISP,Arr_Airport_ITH,Arr_Airport_ITO,Arr_Airport_JAC,Arr_Airport_JAN,Arr_Airport_JAX,Arr_Airport_JFK,Arr_Airport_JHM,Arr_Airport_JLN,Arr_Airport_JMS,Arr_Airport_JNU,Arr_Airport_KOA,Arr_Airport_KTN,Arr_Airport_LAN,Arr_Airport_LAR,Arr_Airport_LAS,Arr_Airport_LAW,Arr_Airport_LAX,Arr_Airport_LBB,Arr_Airport_LBE,Arr_Airport_LBF,Arr_Airport_LBL,Arr_Airport_LCH,Arr_Airport_LCK,Arr_Airport_LEX,Arr_Airport_LFT,Arr_Airport_LGA,Arr_Airport_LGB,Arr_Airport_LIH,Arr_Airport_LIT,Arr_Airport_LNK,Arr_Airport_LNY,Arr_Airport_LRD,Arr_Airport_LSE,Arr_Airport_LWB,Arr_Airport_LWS,Arr_Airport_LYH,Arr_Airport_MAF,Arr_Airport_MBS,Arr_Airport_MCI,Arr_Airport_MCO,Arr_Airport_MDT,Arr_Airport_MDW,Arr_Airport_MEI,Arr_Airport_MEM,Arr_Airport_MFE,Arr_Airport_MFR,Arr_Airport_MGM,Arr_Airport_MHK,Arr_Airport_MHT,Arr_Airport_MIA,Arr_Airport_MKE,Arr_Airport_MKG,Arr_Airport_MKK,Arr_Airport_MLB,Arr_Airport_MLI,Arr_Airport_MLU,Arr_Airport_MMH,Arr_Airport_MOB,Arr_Airport_MOT,Arr_Airport_MQT,Arr_Airport_MRY,Arr_Airport_MSN,Arr_Airport_MSO,Arr_Airport_MSP,Arr_Airport_MSY,Arr_Airport_MTJ,Arr_Airport_MVY,Arr_Airport_MYR,Arr_Airport_OAJ,Arr_Airport_OAK,Arr_Airport_OGD,Arr_Airport_OGG,Arr_Airport_OGS,Arr_Airport_OKC,Arr_Airport_OMA,Arr_Airport_OME,Arr_Airport_ONT,Arr_Airport_ORD,Arr_Airport_ORF,Arr_Airport_ORH,Arr_Airport_OTH,Arr_Airport_OTZ,Arr_Airport_OWB,Arr_Airport_PAE,Arr_Airport_PAH,Arr_Airport_PBG,Arr_Airport_PBI,Arr_Airport_PDX,Arr_Airport_PGD,Arr_Airport_PGV,Arr_Airport_PHF,Arr_Airport_PHL,Arr_Airport_PHX,Arr_Airport_PIA,Arr_Airport_PIB,Arr_Airport_PIE,Arr_Airport_PIH,Arr_Airport_PIR,Arr_Airport_PIT,Arr_Airport_PLN,Arr_Airport_PNS,Arr_Airport_PPG,Arr_Airport_PQI,Arr_Airport_PRC,Arr_Airport_PSC,Arr_Airport_PSE,Arr_Airport_PSG,Arr_Airport_PSM,Arr_Airport_PSP,Arr_Airport_PUB,Arr_Airport_PUW,Arr_Airport_PVD,Arr_Airport_PVU,Arr_Airport_PWM,Arr_Airport_RAP,Arr_Airport_RDD,Arr_Airport_RDM,Arr_Airport_RDU,Arr_Airport_RFD,Arr_Airport_RHI,Arr_Airport_RIC,Arr_Airport_RKS,Arr_Airport_RNO,Arr_Airport_ROA,Arr_Airport_ROC,Arr_Airport_ROP,Arr_Airport_ROW,Arr_Airport_RST,Arr_Airport_RSW,Arr_Airport_SAF,Arr_Airport_SAN,Arr_Airport_SAT,Arr_Airport_SAV,Arr_Airport_SBA,Arr_Airport_SBN,Arr_Airport_SBP,Arr_Airport_SBY,Arr_Airport_SCC,Arr_Airport_SCE,Arr_Airport_SCK,Arr_Airport_SDF,Arr_Airport_SEA,Arr_Airport_SFB,Arr_Airport_SFO,Arr_Airport_SGF,Arr_Airport_SGU,Arr_Airport_SHD,Arr_Airport_SHV,Arr_Airport_SIT,Arr_Airport_SJC,Arr_Airport_SJT,Arr_Airport_SJU,Arr_Airport_SLC,Arr_Airport_SLN,Arr_Airport_SMF,Arr_Airport_SMX,Arr_Airport_SNA,Arr_Airport_SPI,Arr_Airport_SPN,Arr_Airport_SPS,Arr_Airport_SRQ,Arr_Airport_STC,Arr_Airport_STL,Arr_Airport_STS,Arr_Airport_STT,Arr_Airport_STX,Arr_Airport_SUN,Arr_Airport_SUX,Arr_Airport_SWF,Arr_Airport_SWO,Arr_Airport_SYR,Arr_Airport_TLH,Arr_Airport_TOL,Arr_Airport_TPA,Arr_Airport_TRI,Arr_Airport_TTN,Arr_Airport_TUL,Arr_Airport_TUS,Arr_Airport_TVC,Arr_Airport_TWF,Arr_Airport_TXK,Arr_Airport_TYR,Arr_Airport_TYS,Arr_Airport_UIN,Arr_Airport_USA,Arr_Airport_VEL,Arr_Airport_VLD,Arr_Airport_VPS,Arr_Airport_WRG,Arr_Airport_WYS,Arr_Airport_XNA,Arr_Airport_XWA,Arr_Airport_YAK,Arr_Airport_YKM,Arr_Airport_YNG,Arr_Airport_YUM,Day_Week_fri,Day_Week_mon,Day_Week_sat,Day_Week_sun,Day_Week_thu,Day_Week_tue,Day_Week_wed,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,Sched_Dep_Time_OAG_Block_early_afternoon,Sched_Dep_Time_OAG_Block_early_morning,Sched_Dep_Time_OAG_Block_evening,Sched_Dep_Time_OAG_Block_late_afternoon,Sched_Dep_Time_OAG_Block_late_evening,Sched_Dep_Time_OAG_Block_late_morning,Sched_Dep_Time_OAG_Block_late_night,Sched_Dep_Time_OAG_Block_morning
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
